Year,State,Category,Type,Vehicles
2009,California,Truck,Private,14078563
2009,California,Truck,Public,322271
2009,California,Motorcycle,Private,759285
2009,California,Motorcycle,Public,16939
2009,Colorado,Auto,Private,630200
2009,Colorado,Auto,Public,10699
2009,Colorado,Bus,Private,1668
2009,Colorado,Bus,Public,4071
2009,Colorado,Truck,Private,754967
2009,Colorado,Truck,Public,27869
2009,Colorado,Motorcycle,Private,94649
2009,Colorado,Motorcycle,Public,97
2009,Connecticut,Auto,Private,1971255
2009,Connecticut,Auto,Public,11859
2009,Connecticut,Bus,Private,9986
2009,Connecticut,Bus,Public,919
2009,Connecticut,Truck,Private,1047389
2009,Connecticut,Truck,Public,30167
2009,Connecticut,Motorcycle,Private,64989
2009,Connecticut,Motorcycle,Public,367
2009,Delaware,Auto,Private,456161
2009,Delaware,Auto,Public,7618
2009,Delaware,Bus,Private,1568
2009,Delaware,Bus,Public,686
2009,Delaware,Truck,Private,374058
2009,Delaware,Truck,Public,3266
2009,Delaware,Motorcycle,Private,25629
2009,Delaware,Motorcycle,Public,47
2009,District of Columbia,Auto,Private,162148
2009,District of Columbia,Auto,Public,4371
2009,District of Columbia,Bus,Private,2469
2009,District of Columbia,Bus,Public,431
2009,District of Columbia,Truck,Private,41220
2009,District of Columbia,Truck,Public,7009
2009,District of Columbia,Motorcycle,Private,1155
2009,District of Columbia,Motorcycle,Public,370
2009,Florida,Auto,Private,7478815
2009,Florida,Auto,Public,118974
2009,Florida,Bus,Private,5018
2009,Florida,Bus,Public,46572
2009,Florida,Truck,Private,7491638
2009,Florida,Truck,Public,173740
2009,Florida,Motorcycle,Private,663336
2009,Florida,Motorcycle,Public,6410
2009,Georgia,Auto,Private,4102295
2009,Georgia,Auto,Public,31979
2009,Georgia,Bus,Private,5420
2009,Georgia,Bus,Public,18144
2009,Georgia,Truck,Private,4268320
2009,Georgia,Truck,Public,81135
2009,Georgia,Motorcycle,Private,195776
2009,Georgia,Motorcycle,Public,1395
2009,Hawaii,Auto,Private,441269
2009,Hawaii,Auto,Public,7266
2009,Hawaii,Bus,Private,3116
2009,Hawaii,Bus,Public,1489
2009,Hawaii,Truck,Private,432978
2009,Hawaii,Truck,Public,9218
2009,Hawaii,Motorcycle,Private,49173
2009,Hawaii,Motorcycle,Public,706
2009,Idaho,Auto,Private,556372
2009,Idaho,Auto,Public,6649
2009,Idaho,Bus,Private,1344
2009,Idaho,Bus,Public,2551
2009,Idaho,Truck,Private,792974
2009,Idaho,Truck,Public,15077
2009,Idaho,Motorcycle,Private,56161
2009,Idaho,Motorcycle,Public,234
2009,Illinois,Auto,Private,5746783
2009,Illinois,Auto,Public,77291
2009,Illinois,Bus,Private,17822
2009,Illinois,Bus,Public,375
2009,Illinois,Truck,Private,4035259
2009,Illinois,Truck,Public,13342
2009,Illinois,Motorcycle,Private,348793
2009,Illinois,Motorcycle,Public,80
2009,Indiana,Auto,Private,3109865
2009,Indiana,Auto,Public,25743
2009,Indiana,Bus,Private,9531
2009,Indiana,Bus,Public,23858
2009,Indiana,Truck,Private,2632056
2009,Indiana,Truck,Public,46535
2009,Indiana,Motorcycle,Private,204402
2009,Indiana,Motorcycle,Public,569
2009,Iowa,Auto,Private,1726626
2009,Iowa,Auto,Public,9704
2009,Iowa,Bus,Private,1608
2009,Iowa,Bus,Public,5315
2009,Iowa,Truck,Private,1594529
2009,Iowa,Truck,Public,25326
2009,Iowa,Motorcycle,Private,184450
2009,Iowa,Motorcycle,Public,330
2009,Kansas,Auto,Private,866789
2009,Kansas,Auto,Public,8080
2009,Kansas,Bus,Private,1363
2009,Kansas,Bus,Public,2548
2009,Kansas,Truck,Private,1526682
2009,Kansas,Truck,Public,19801
2009,Kansas,Motorcycle,Private,85214
2009,Kansas,Motorcycle,Public,334
2009,Kentucky,Auto,Private,1925416
2009,Kentucky,Auto,Public,27004
2009,Kentucky,Bus,Private,1389
2009,Kentucky,Bus,Public,13202
2009,Kentucky,Truck,Private,1608511
2009,Kentucky,Truck,Public,8979
2009,Kentucky,Motorcycle,Private,68244
2009,Kentucky,Motorcycle,Public,7
2009,Louisiana,Auto,Private,1880569
2009,Louisiana,Auto,Public,60017
2009,Louisiana,Bus,Private,16507
2009,Louisiana,Bus,Public,6890
2009,Louisiana,Truck,Private,2041794
2009,Louisiana,Truck,Public,27634
2009,Louisiana,Motorcycle,Private,70490
2009,Louisiana,Motorcycle,Public,604
2009,Maine,Auto,Private,532116
2009,Maine,Auto,Public,6353
2009,Maine,Bus,Private,513
2009,Maine,Bus,Public,3073
2009,Maine,Truck,Private,499206
2009,Maine,Truck,Public,14659
2009,Maine,Motorcycle,Private,54762
2009,Maine,Motorcycle,Public,129
2009,Maryland,Auto,Private,2583261
2009,Maryland,Auto,Public,14331
2009,Maryland,Bus,Private,6690
2009,Maryland,Bus,Public,5360
2009,Maryland,Truck,Private,1849201
2009,Maryland,Truck,Public,24755
2009,Maryland,Motorcycle,Private,82820
2009,Maryland,Motorcycle,Public,89
2009,Massachusetts,Auto,Private,3106499
2009,Massachusetts,Auto,Public,21872
2009,Massachusetts,Bus,Private,11093
2009,Massachusetts,Bus,Public,693
2009,Massachusetts,Truck,Private,2073979
2009,Massachusetts,Truck,Public,47667
2009,Massachusetts,Motorcycle,Private,158217
2009,Massachusetts,Motorcycle,Public,
2009,Michigan,Auto,Private,4320551
2009,Michigan,Auto,Public,51221
2009,Michigan,Bus,Private,9719
2009,Michigan,Bus,Public,16771
2009,Michigan,Truck,Private,3431651
2009,Michigan,Truck,Public,83211
2009,Michigan,Motorcycle,Private,265881
2009,Michigan,Motorcycle,Public,1507
2009,Minnesota,Auto,Private,2492632
2009,Minnesota,Auto,Public,13545
2009,Minnesota,Bus,Private,7472
2009,Minnesota,Bus,Public,11029
2009,Minnesota,Truck,Private,2240469
2009,Minnesota,Truck,Public,30948
2009,Minnesota,Motorcycle,Private,251012
2009,Minnesota,Motorcycle,Public,367
2009,Mississippi,Auto,Private,1142688
2009,Mississippi,Auto,Public,13104
2009,Mississippi,Bus,Private,3594
2009,Mississippi,Bus,Public,5997
2009,Mississippi,Truck,Private,848361
2009,Mississippi,Truck,Public,11946
2009,Mississippi,Motorcycle,Private,28085
2009,Mississippi,Motorcycle,Public,
2009,Missouri,Auto,Private,2551704
2009,Missouri,Auto,Public,7935
2009,Missouri,Bus,Private,3722
2009,Missouri,Bus,Public,6819
2009,Missouri,Truck,Private,2315539
2009,Missouri,Truck,Public,18482
2009,Missouri,Motorcycle,Private,103976
2009,Missouri,Motorcycle,Public,58
2009,Montana,Auto,Private,363470
2009,Montana,Auto,Public,6637
2009,Montana,Bus,Private,976
2009,Montana,Bus,Public,1420
2009,Montana,Truck,Private,532260
2009,Montana,Truck,Public,20187
2009,Montana,Motorcycle,Private,125723
2009,Montana,Motorcycle,Public,125
2009,Nebraska,Auto,Private,768784
2009,Nebraska,Auto,Public,15410
2009,Nebraska,Bus,Private,1471
2009,Nebraska,Bus,Public,6071
2009,Nebraska,Truck,Private,977710
2009,Nebraska,Truck,Public,23577
2009,Nebraska,Motorcycle,Private,50233
2009,Nebraska,Motorcycle,Public,349
2009,Nevada,Auto,Private,696722
2009,Nevada,Auto,Public,10190
2009,Nevada,Bus,Private,2472
2009,Nevada,Bus,Public,294
2009,Nevada,Truck,Private,672514
2009,Nevada,Truck,Public,15149
2009,Nevada,Motorcycle,Private,68251
2009,Nevada,Motorcycle,Public,487
2009,New Hampshire,Auto,Private,635121
2009,New Hampshire,Auto,Public,4514
2009,New Hampshire,Bus,Private,1644
2009,New Hampshire,Bus,Public,390
2009,New Hampshire,Truck,Private,557900
2009,New Hampshire,Truck,Public,12924
2009,New Hampshire,Motorcycle,Private,80826
2009,New Hampshire,Motorcycle,Public,
2009,New Jersey,Auto,Private,3663238
2009,New Jersey,Auto,Public,42084
2009,New Jersey,Bus,Private,19321
2009,New Jersey,Bus,Public,4667
2009,New Jersey,Truck,Private,2275812
2009,New Jersey,Truck,Public,108685
2009,New Jersey,Motorcycle,Private,157197
2009,New Jersey,Motorcycle,Public,624
2009,New Mexico,Auto,Private,681729
2009,New Mexico,Auto,Public,16371
2009,New Mexico,Bus,Private,2196
2009,New Mexico,Bus,Public,1202
2009,New Mexico,Truck,Private,893842
2009,New Mexico,Truck,Public,25364
2009,New Mexico,Motorcycle,Private,53749
2009,New Mexico,Motorcycle,Public,300
2009,New York,Auto,Private,8644109
2009,New York,Auto,Public,81442
2009,New York,Bus,Private,27506
2009,New York,Bus,Public,43933
2009,New York,Truck,Private,2350091
2009,New York,Truck,Public,98127
2009,New York,Motorcycle,Private,344975
2009,New York,Motorcycle,Public,455
2009,North Carolina,Auto,Private,3417940
2009,North Carolina,Auto,Public,33147
2009,North Carolina,Bus,Private,10738
2009,North Carolina,Bus,Public,24594
2009,North Carolina,Truck,Private,2506771
2009,North Carolina,Truck,Public,54049
2009,North Carolina,Motorcycle,Private,127678
2009,North Carolina,Motorcycle,Public,370
2009,North Dakota,Auto,Private,343076
2009,North Dakota,Auto,Public,4280
2009,North Dakota,Bus,Private,824
2009,North Dakota,Bus,Public,1640
2009,North Dakota,Truck,Private,363405
2009,North Dakota,Truck,Public,8846
2009,North Dakota,Motorcycle,Private,32292
2009,North Dakota,Motorcycle,Public,21
2009,Ohio,Auto,Private,6247020
2009,Ohio,Auto,Public,71783
2009,Ohio,Bus,Private,24374
2009,Ohio,Bus,Public,24991
2009,Ohio,Truck,Private,4562655
2009,Ohio,Truck,Public,91306
2009,Ohio,Motorcycle,Private,385921
2009,Ohio,Motorcycle,Public,1503
2009,Oklahoma,Auto,Private,1656495
2009,Oklahoma,Auto,Public,13858
2009,Oklahoma,Bus,Private,2217
2009,Oklahoma,Bus,Public,17456
2009,Oklahoma,Truck,Private,1650276
2009,Oklahoma,Truck,Public,56093
2009,Oklahoma,Motorcycle,Private,124093
2009,Oklahoma,Motorcycle,Public,434
2009,Oregon,Auto,Private,1409217
2009,Oregon,Auto,Public,30768
2009,Oregon,Bus,Private,4938
2009,Oregon,Bus,Public,10900
2009,Oregon,Truck,Private,1555496
2009,Oregon,Truck,Public,35054
2009,Oregon,Motorcycle,Private,103836
2009,Oregon,Motorcycle,Public,1027
2009,Pennsylvania,Auto,Private,5774049
2009,Pennsylvania,Auto,Public,44007
2009,Pennsylvania,Bus,Private,30414
2009,Pennsylvania,Bus,Public,2520
2009,Pennsylvania,Truck,Private,3935053
2009,Pennsylvania,Truck,Public,71268
2009,Pennsylvania,Motorcycle,Private,409115
2009,Pennsylvania,Motorcycle,Public,739
2009,Rhode Island,Auto,Private,476923
2009,Rhode Island,Auto,Public,4982
2009,Rhode Island,Bus,Private,1704
2009,Rhode Island,Bus,Public,13
2009,Rhode Island,Truck,Private,299386
2009,Rhode Island,Truck,Public,5615
2009,Rhode Island,Motorcycle,Private,33875
2009,Rhode Island,Motorcycle,Public,89
2009,South Carolina,Auto,Private,1962527
